Row ID;Order ID;OrderDate;OrderPriority;OrderQuantity;Sales;Sales2;Discount;ShipMode;Profit;UnitPrice;ShippingCost;CustomerName;Province;Region;CustomerSegment;ProductCategory;ProductSubCategory;ProductName;ProductContainer;ProductBaseMargin;ShipDate
4524;32193;20-10-2017;Low;4;40,72;40,72;0,1;Express Air;-90,25;6,68;6,93;Chad Cunningham;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Paper;HP Office Paper (20Lb. and 87 Bright);Small Box;0,37;22-10-2017
4525;32193;20-10-2017;Low;27;113,3;113,3;0,02;Regular Air;-42,67;3,93;0,99;Chad Cunningham;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Rubber Bands;Staples Vinyl Coated Paper Clips;Wrap Bag;0,39;25-10-2017
4526;32195;25-11-2016;Medium;7;86,29;86,29;0,05;Regular Air;-94,03;11,58;6,97;Michelle Huthwaite;Ontario;Ontario;Home Office;Office Supplies;Envelopes;Peel & Seel® Recycled Catalog Envelopes, Brown;Small Box;0,35;28-11-2016
4527;32198;09-11-2018;Medium;31;240,63;240,63;0,02;Regular Air;-497,92;7,37;5,53;Joseph Airdo;Ontario;Ontario;Consumer;Technology;Computer Peripherals;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box";Small Pack;0,69;09-11-2018
4528;32199;15-07-2016;High;40;196,5;196,5;0,08;Regular Air;-179,7625;4,91;4,97;Erica Bern;Prince Edward Island;Atlantic;Corporate;Office Supplies;Binders and Binder Accessories;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";Small Box;0,38;16-07-2016
4529;32199;15-07-2016;High;1;3672,89;3672,89;0,01;Regular Air;-3441,82;3499,99;24,49;Erica Bern;Prince Edward Island;Atlantic;Corporate;Technology;Copiers and Fax;Canon imageCLASS 2200 Advanced Copier;Large Box;0,37;16-07-2016
4530;32199;15-07-2016;High;8;46,97;46,97;0,03;Regular Air;-80,01;5,84;1,2;Erica Bern;Prince Edward Island;Atlantic;Corporate;Office Supplies;Pens & Art Supplies;Newell 312;Wrap Bag;0,55;17-07-2016
4531;32228;04-11-2017;Critical;35;209,63;209,63;0,01;Regular Air;-36,47;5,84;1,2;Andrew Roberts;Alberta;West;Home Office;Office Supplies;Pens & Art Supplies;Newell 312;Wrap Bag;0,55;06-11-2017
4532;32229;30-08-2017;High;8;1219,19;1219,19;0,02;Regular Air;-335,63;150,98;13,99;Carlos Daly;Northwest Territories;Northwest Territories;Corporate;Technology;Office Machines;Canon MP41DH Printing Calculator;Medium Box;0,38;30-08-2017
4533;32229;30-08-2017;High;15;28,68;28,68;0;Regular Air;-80,12;1,76;0,7;Carlos Daly;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Pens & Art Supplies;Newell 310;Wrap Bag;0,56;31-08-2017
4534;32230;19-08-2019;High;46;1753,75;1753,75;0,07;Regular Air;155,11;39,98;9,2;David Philippe;Ontario;Ontario;Consumer;Furniture;Office Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;Wrap Bag;0,65;20-08-2019
4535;32231;01-11-2019;Low;44;192,33;192,33;0,01;Regular Air;-31,46;4,26;1,2;Ken Lonsdale;Ontario;Ontario;Consumer;Office Supplies;Pens & Art Supplies;Dixon Prang® Watercolor Pencils, 10-Color Set with Brush;Wrap Bag;0,44;05-11-2019
4536;32291;05-11-2016;Medium;13;183,22;183,22;0,01;Regular Air;-160,89;12,99;14,37;Doug O'Connell;British Columbia;West;Small Business;Furniture;Office Furnishings;"Tensor ""Hersey Kiss"" Styled Floor Lamp";Large Box;0,73;05-11-2016
4537;32291;05-11-2016;Medium;4;68,03;68,03;0,02;Regular Air;-109,42;15,14;4,53;Doug O'Connell;British Columbia;West;Small Business;Office Supplies;Storage & Organization;Eldon® Gobal File Keepers;Small Box;0,81;06-11-2016
4538;32292;15-02-2019;Low;49;5008,761;5008,761;0,04;Regular Air;1221,64;115,99;5,99;Ben Peterman;Quebec;Quebec;Corporate;Technology;Telephones and Communication;2160;Small Box;0,57;22-02-2019
4539;32292;15-02-2019;Low;1;13,53;13,53;0,07;Regular Air;-86,73;11,55;2,36;Ben Peterman;Ontario;Ontario;Corporate;Office Supplies;Pens & Art Supplies;Newell 309;Wrap Bag;0,55;17-02-2019
4540;32295;07-01-2016;High;11;607,597;607,597;0,07;Regular Air;-492,244;65,99;5,99;Pauline Chand;Ontario;Ontario;Small Business;Technology;Telephones and Communication;i1000;Small Box;0,58;08-01-2016
4541;32323;23-07-2017;High;3;28,75;28,75;0,01;Regular Air;-411,43;8,46;3,62;Lena Radford;Ontario;Ontario;Small Business;Technology;Computer Peripherals;"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack";Small Pack;0,61;24-07-2017
4542;32323;23-07-2017;High;3;75,81;75,81;0,06;Regular Air;-101,13;22,84;8,18;Lena Radford;Ontario;Ontario;Small Business;Office Supplies;Paper;Xerox 1991;Small Box;0,39;23-07-2017
4543;32323;23-07-2017;High;38;259,7175;259,7175;0,02;Regular Air;-498,481;7,99;5,03;Lena Radford;Ontario;Ontario;Small Business;Technology;Telephones and Communication;Bell Sonecor JB700 Caller ID;Medium Box;0,6;25-07-2017
4544;32325;01-11-2019;Critical;45;1103,73;1103,73;0;Regular Air;129,28;22,98;7,58;Darren Powers;Alberta;West;Corporate;Furniture;Office Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";Small Box;0,51;02-11-2019
4545;32326;31-10-2017;High;50;929,81;929,81;0,09;Regular Air;-248,41;19,99;11,17;Jason Klamczynski;Quebec;Quebec;Small Business;Furniture;Office Furnishings;Telescoping Adjustable Floor Lamp;Large Box;0,6;01-11-2017
4546;32327;07-08-2019;Low;45;20333,816;20333,816;0,02;Delivery Truck;-1490,451;550,98;147,12;Erica Bern;Prince Edward Island;Atlantic;Small Business;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";Jumbo Box;0,8;14-08-2019
4547;32355;20-05-2016;Not Specified;34;211,86;211,86;0,01;Regular Air;-319,315;5,94;9,92;Daniel Byrd;Alberta;West;Home Office;Office Supplies;Binders and Binder Accessories;Storex Dura Pro™ Binders;Small Box;0,38;23-05-2016
4548;32355;20-05-2016;Not Specified;50;355,03;355,03;0;Regular Air;-113,31;6,48;5,11;Daniel Byrd;Alberta;West;Home Office;Office Supplies;Paper;Xerox 231;Small Box;0,37;22-05-2016
4549;32356;10-10-2019;Not Specified;12;768,41;768,41;0,1;Regular Air;-19,6245;67,28;19,99;Maribeth Yedwab;Saskachewan;Prarie;Home Office;Office Supplies;Binders and Binder Accessories;Catalog Binders with Expanding Posts;Small Box;0,4;11-10-2019
4550;32356;10-10-2019;Not Specified;47;5238,192;5238,192;0,08;Delivery Truck;-563,77;145,98;46,2;Maribeth Yedwab;Saskachewan;Prarie;Home Office;Furniture;Tables;Bevis Rectangular Conference Tables;Jumbo Box;0,69;12-10-2019
4551;32386;18-04-2019;Critical;1;1996,16;1996,16;0;Regular Air;-4354,4558;1938,02;13,99;Christopher Conant;Alberta;West;Home Office;Technology;Office Machines;Polycom ViewStation™ Adapter H323 Videoconferencing Unit;Medium Box;0,38;20-04-2019
4552;32389;31-10-2017;Medium;8;121,624;121,624;0;Delivery Truck;-48,34905;15,23;27,75;Dave Poirier;Ontario;Ontario;Small Business;Furniture;Tables;Anderson Hickey Conga Table Tops & Accessories;Jumbo Box;0,76;01-11-2017
4553;32389;31-10-2017;Medium;23;934,07;934,07;0,07;Regular Air;-387,5;39,99;10,25;Dave Poirier;Nova Scotia;Atlantic;Small Business;Technology;Computer Peripherals;Zoom V.92 V.44 PCI Internal Controllerless FaxModem;Small Box;0,55;02-11-2017
4554;32389;31-10-2017;Medium;1;65,467;65,467;0,06;Express Air;-637,411;65,99;8,8;Dave Poirier;Ontario;Ontario;Small Business;Technology;Telephones and Communication;6120;Small Box;0,58;01-11-2017
4555;32418;05-01-2016;Not Specified;5;1244,19;1244,19;0,08;Delivery Truck;-191,31;243,98;43,32;Marina Lichtenstein;British Columbia;West;Corporate;Furniture;Chairs & Chairmats;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;Jumbo Drum;0,55;06-01-2016
4556;32420;29-07-2016;Medium;35;175,08;175,08;0,07;Regular Air;-548,72;5,02;5,14;Christy Brittain;Nova Scotia;Atlantic;Consumer;Technology;Computer Peripherals;Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack;Small Pack;0,79;31-07-2016
4557;32420;29-07-2016;Medium;19;5369,46;5369,46;0,07;Delivery Truck;-499,62;280,98;57;Christy Brittain;Nova Scotia;Atlantic;Consumer;Furniture;Chairs & Chairmats;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;Jumbo Drum;0,78;31-07-2016
4558;32449;09-12-2019;Critical;39;277,58;277,58;0,08;Regular Air;-356,88;7,28;11,15;Ann Steele;Alberta;West;Corporate;Office Supplies;Paper;Array® Parchment Paper, Assorted Colors;Small Box;0,37;10-12-2019
4559;32449;09-12-2019;Critical;12;4887,14;4887,14;0,08;Delivery Truck;-754,33;424,21;110,2;Ann Steele;Alberta;West;Corporate;Furniture;Tables;Bush Advantage Collection® Racetrack Conference Table;Jumbo Box;0,67;10-12-2019
4560;32449;09-12-2019;Critical;44;7195,2585;7195,2585;0,09;Express Air;1318,156;200,99;8,08;Ann Steele;Alberta;West;Corporate;Technology;Telephones and Communication;5125;Small Box;0,59;10-12-2019
4561;32450;19-12-2018;Medium;37;2238,79;2638,79;0,1;Delivery Truck;-5,76915;70,89;89,3;Barry Gonzalez;Quebec;Quebec;Small Business;Furniture;Tables;KI Conference Tables;Jumbo Box;0,69;19-12-2018
4562;32451;24-03-2016;Not Specified;42;580,56;580,56;0,1;Regular Air;83,6335;14,28;2,99;Nat Carroll;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Avery Premier Heavy-Duty Binder with Round Locking Rings;Small Box;0,39;25-03-2016
4563;32452;18-07-2018;Medium;3;8,6;8,6;0,09;Regular Air;-82,03;2,88;0,5;Joseph Airdo;Ontario;Ontario;Consumer;Office Supplies;Labels;Avery 507;Small Box;0,39;19-07-2018
4564;32454;31-03-2018;Critical;12;83,89;83,89;0,05;Regular Air;-109,5895;6,81;5,48;Ryan Akin;Ontario;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Avery Self-Adhesive Photo Pockets for Polaroid Photos;Small Box;0,37;01-04-2018
4565;32455;23-09-2017;High;43;4620,53;4620,53;0;Regular Air;645,23;99,99;19,99;Peter Fuller;Saskachewan;Prarie;Corporate;Technology;Computer Peripherals;US Robotics 56K V.92 External Faxmodem;Small Box;0,52;24-09-2017
4566;32484;04-02-2018;Not Specified;9;2102,67;2502,67;0,1;Delivery Truck;-258,8;300,98;64,73;William Brown;Saskachewan;Prarie;Corporate;Furniture;Chairs & Chairmats;Global Leather and Oak Executive Chair, Black;Jumbo Drum;0,56;05-02-2018
4567;32513;02-02-2019;Low;23;3982,21;3982,21;0,03;Regular Air;1333,941;165,98;19,99;Andrew Allen;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;GBC DocuBind P100 Manual Binding Machine;Small Box;0,4;07-02-2019
4568;32513;02-02-2019;Low;40;66,55;66,55;0,01;Regular Air;-95,13;1,6;1,29;Andrew Allen;British Columbia;West;Corporate;Office Supplies;Pens & Art Supplies;Sanford Pocket Accent® Highlighters;Wrap Bag;0,42;07-02-2019
4569;32516;24-10-2017;Critical;15;43,96;43,96;0,03;Regular Air;-80,2415;2,78;1,49;Robert Marley;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Acco Suede Grain Vinyl Round Ring Binder;Small Box;0,39;26-10-2017
4570;32516;24-10-2017;Critical;7;60,19;60,19;0,01;Regular Air;-73,56;7,78;2,5;Robert Marley;Ontario;Ontario;Corporate;Office Supplies;Envelopes;Staples #10 Colored Envelopes;Small Box;0,38;26-10-2017
4571;32519;08-10-2017;Low;8;85,36;85,36;0,09;Regular Air;-103,82;10,89;4,5;Jill Stevenson;Manitoba;Prarie;Consumer;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;Small Box;0,59;13-10-2017
4572;32546;18-03-2018;Critical;6;156,09;156,09;0;Regular Air;-114,845;22,38;15,1;Greg Tran;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Avery Flip-Chart Easel Binder, Black;Small Box;0,38;20-03-2018
4573;32546;18-03-2018;Critical;47;894,023;1294,023;0,1;Regular Air;227,257;35,99;1,25;Greg Tran;Quebec;Quebec;Home Office;Technology;Telephones and Communication;Accessory23;Small Pack;0,36;19-03-2018
4574;32580;15-09-2018;High;23;166,8;166,8;0,03;Regular Air;-35,41;7,4;1,71;Paul MacIntyre;Ontario;Ontario;Corporate;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";Wrap Bag;0,4;15-09-2018
4575;32580;15-09-2018;High;38;261,38;261,38;0,05;Regular Air;-252,35;6,48;8,74;Paul MacIntyre;Ontario;Ontario;Corporate;Office Supplies;Paper;Xerox 1984;Small Box;0,36;17-09-2018
4576;32582;25-06-2016;Not Specified;27;2780,88;2780,88;0,07;Express Air;535,38;105,34;24,49;Tony Chapman;British Columbia;West;Consumer;Furniture;Office Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;Large Box;0,61;26-06-2016
4577;32608;22-05-2019;High;20;1361,91;1361,91;0,05;Regular Air;232,52;70,97;3,5;Xylona Price;Ontario;Ontario;Corporate;Office Supplies;Appliances;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;Small Box;0,59;24-05-2019
4578;32610;19-08-2019;Not Specified;47;316,99;316,99;0,04;Regular Air;-356,54;6,84;8,37;Yoseph Carroll;Alberta;West;Consumer;Office Supplies;Scissors, Rulers and Trimmers;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";Small Pack;0,58;20-08-2019
4579;32610;19-08-2019;Not Specified;20;1991,8985;1991,8985;0,07;Regular Air;-291,638;125,99;7,69;Yoseph Carroll;Alberta;West;Consumer;Technology;Telephones and Communication;Timeport L7089;Small Box;0,58;20-08-2019
4580;32611;27-08-2016;Medium;16;33,76;33,76;0,04;Regular Air;-87,153;2,08;1,49;Neil Knudson;British Columbia;West;Corporate;Office Supplies;Binders and Binder Accessories;Economy Binders;Small Box;0,36;29-08-2016
4581;32611;27-08-2016;Medium;19;3537,39;3537,39;0;Delivery Truck;172,78;180,98;30;Neil Knudson;British Columbia;West;Corporate;Furniture;Chairs & Chairmats;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,69;28-08-2016
4582;32611;27-08-2016;Medium;18;986,24;986,24;0,02;Express Air;-311,1;53,98;5,5;Neil Knudson;British Columbia;West;Corporate;Technology;Computer Peripherals;Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad;Small Box;0,62;28-08-2016
4583;32611;27-08-2016;Medium;15;81,66;81,66;0,05;Regular Air;-111,99;4,98;5,02;Neil Knudson;British Columbia;West;Corporate;Office Supplies;Paper;Xerox 1989;Small Box;0,38;27-08-2016
4584;32613;16-12-2018;Low;31;959,74;1359,74;0,01;Express Air;122,33;43,98;8,99;Michael Chen;Quebec;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Small Pack;0,58;23-12-2018
4585;32613;16-12-2018;Low;38;4828,2;5228,2;0;Regular Air;-771,52;135,31;35;Michael Chen;Quebec;Quebec;Consumer;Office Supplies;Storage & Organization;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";Large Box;0,84;18-12-2018
4586;32613;16-12-2018;Low;41;6774,9435;7174,9435;0,02;Express Air;1993,237;195,99;3,99;Michael Chen;Quebec;Quebec;Consumer;Technology;Telephones and Communication;R380;Small Box;0,58;18-12-2018
4587;32640;15-09-2019;High;18;126,69;126,69;0,04;Regular Air;-115,558;6,81;5,48;Peter McVee;Quebec;Quebec;Small Business;Office Supplies;Binders and Binder Accessories;Avery Self-Adhesive Photo Pockets for Polaroid Photos;Small Box;0,37;17-09-2019
4588;32640;15-09-2019;High;12;162,11;162,11;0,04;Express Air;-76,09;12,28;6,47;Peter McVee;Quebec;Quebec;Small Business;Office Supplies;Paper;Xerox 1881;Small Box;0,38;17-09-2019
4589;32641;21-03-2017;High;18;167,53;167,53;0,05;Regular Air;-89,568;8,85;5,6;Fred Harton;British Columbia;West;Home Office;Office Supplies;Binders and Binder Accessories;GBC Standard Plastic Binding Systems Combs;Small Box;0,36;22-03-2017
4590;32642;29-03-2019;Medium;50;1507,16;1507,16;0,02;Regular Air;344,14;28,48;1,99;Darren Budd;Ontario;Ontario;Corporate;Technology;Computer Peripherals;Memorex 4.7GB DVD+RW, 3/Pack;Small Pack;0,4;31-03-2019
4591;32647;18-11-2018;High;32;671,75;671,75;0,07;Regular Air;-436,83;20,97;4;Rick Bensley;Manitoba;Prarie;Consumer;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,77;20-11-2018
4592;32647;18-11-2018;High;27;9141,04;9541,04;0,06;Delivery Truck;288,84;348,21;84,84;Rick Bensley;Manitoba;Prarie;Consumer;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;Jumbo Box;0,66;20-11-2018
4593;32675;03-11-2016;High;20;6865,19;6865,19;0,09;Delivery Truck;1481,68;349,45;60;Jonathan Doherty;Saskachewan;Prarie;Corporate;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;Jumbo Drum;;04-11-2016
4594;32676;01-02-2016;Critical;37;1697,44;1697,44;0,06;Regular Air;143,43;45,19;1,99;Joy Smith;Prince Edward Island;Atlantic;Corporate;Technology;Computer Peripherals;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;Small Pack;0,55;04-02-2016
4595;32706;04-07-2016;Critical;5;2017,5;2017,5;0,03;Delivery Truck;-1043,5142;399,98;12,06;Matt Abelman;British Columbia;West;Home Office;Technology;Office Machines;Okidata ML320 Series Turbo Dot Matrix Printers;Jumbo Box;0,56;06-07-2016
4596;32710;16-11-2016;High;43;540,33;540,33;0,04;Regular Air;-139,06;12,44;6,27;John Lee;Manitoba;Prarie;Corporate;Office Supplies;Storage & Organization;Eldon Simplefile® Box Office®;Medium Box;0,57;17-11-2016
4597;32737;28-10-2016;High;14;367,11;367,11;0,09;Regular Air;36,7985;28,53;1,49;Victoria Wilson;Ontario;Ontario;Home Office;Office Supplies;Binders and Binder Accessories;Lock-Up Easel 'Spel-Binder';Small Box;0,38;30-10-2016
4598;32741;15-02-2016;Low;13;136,24;136,24;0,07;Regular Air;-161,77;9,71;9,45;Bill Eplett;Quebec;Quebec;Corporate;Office Supplies;Storage & Organization;Filing/Storage Totes and Swivel Casters;Small Box;0,6;22-02-2016
4599;32743;07-05-2017;Critical;19;3548,67;3548,67;0,01;Regular Air;1200,19;177,98;0,99;Grant Carroll;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;Small Box;0,56;09-05-2017
4600;32800;21-01-2016;Not Specified;33;11336,37;11336,37;0,04;Delivery Truck;1101,75;355,98;58,92;Larry Tron;Alberta;West;Home Office;Furniture;Chairs & Chairmats;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;Jumbo Drum;0,64;22-01-2016
4601;32800;21-01-2016;Not Specified;19;354,13;354,13;0,09;Regular Air;-71,21;19,98;8,68;Larry Tron;Alberta;West;Home Office;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;Small Box;0,37;22-01-2016
4602;32800;21-01-2016;Not Specified;40;751,94;751,94;0,07;Regular Air;-10,92;19,98;8,68;Larry Tron;Alberta;West;Home Office;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;Small Box;0,37;23-01-2016
4603;32803;16-12-2018;Medium;49;371,95;371,95;0,08;Express Air;-90,327;7,84;4,71;James Lanier;Ontario;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;Small Box;0,35;17-12-2018
4604;32803;16-12-2018;Medium;22;96,07;96,07;0,06;Regular Air;-84,36;4,48;2,5;James Lanier;Ontario;Ontario;Corporate;Office Supplies;Envelopes;Ampad #10 Peel & Seel® Holiday Envelopes;Small Box;0,37;18-12-2018
4605;32804;09-09-2019;Medium;49;174,81;174,81;0,07;Regular Air;-5,18;3,75;0,5;Lycoris Saunders;Saskachewan;Prarie;Corporate;Office Supplies;Labels;Avery 510;Small Box;0,37;10-09-2019
4606;32804;09-09-2019;Medium;20;89,51;89,51;0,02;Regular Air;-141,985;3,98;5,26;Lycoris Saunders;Saskachewan;Prarie;Corporate;Office Supplies;Binders and Binder Accessories;Ibico Presentation Index for Binding Systems;Small Box;0,38;11-09-2019
4607;32806;21-06-2018;Critical;8;178,78;178,78;0,02;Regular Air;-88,34;20,24;8,99;Julia West;Northwest Territories;Northwest Territories;Home Office;Furniture;Office Furnishings;DAX Metal Frame, Desktop, Stepped-Edge;Small Pack;0,46;22-06-2018
4608;32806;21-06-2018;High;48;175,99;175,99;0,1;Express Air;-2,7;3,69;0,5;Lycoris Saunders;Saskachewan;Prarie;Home Office;Office Supplies;Labels;Avery 487;Small Box;0,38;22-06-2018
4609;32806;21-06-2018;High;33;221,23;221,23;0,02;Regular Air;-125,29;6,68;5,2;Lycoris Saunders;Saskachewan;Prarie;Home Office;Office Supplies;Paper;Xerox 1977;Small Box;0,37;23-06-2018
4610;32834;27-08-2017;Critical;39;3460,5625;3460,5625;0,1;Regular Air;193,057;115,99;5,92;Noah Childs;Ontario;Ontario;Home Office;Technology;Telephones and Communication;8890;Small Box;0,58;28-08-2017
4611;32835;07-07-2019;Medium;15;572,4325;572,4325;0,05;Regular Air;-399,437;45,99;4,99;Joy Smith;Prince Edward Island;Atlantic;Corporate;Technology;Telephones and Communication;KF 788;Small Box;0,56;09-07-2019
4612;32868;17-01-2016;Not Specified;39;1101,28;1101,28;0,05;Regular Air;120,53;28,15;6,17;Randy Ferguson;Saskachewan;Prarie;Home Office;Office Supplies;Pens & Art Supplies;Boston Model 1800 Electric Pencil Sharpener, Gray;Small Pack;0,55;18-01-2016
4613;32869;27-03-2016;Medium;41;322,03;322,03;0,06;Regular Air;-462,83;8,12;2,83;Christopher Schild;Prince Edward Island;Atlantic;Corporate;Technology;Computer Peripherals;Imation Neon Mac Format Diskettes, 10/Pack;Small Pack;0,77;28-03-2016
4614;32869;27-03-2016;Medium;49;2470,84;2470,84;0,05;Regular Air;-34,96;51,65;18,45;Christopher Schild;Prince Edward Island;Atlantic;Corporate;Furniture;Office Furnishings;Deflect-o EconoMat Nonstudded, No Bevel Mat;Medium Box;0,65;28-03-2016
4615;32869;27-03-2016;Medium;2;15,26;15,26;0,01;Regular Air;-87,51;6,68;1,5;Christopher Schild;Prince Edward Island;Atlantic;Corporate;Office Supplies;Pens & Art Supplies;Sanford Liquid Accent Highlighters;Wrap Bag;0,48;28-03-2016
